Date,midas_GDP_YoY_Quarterly_China_signal,midas_GDP_YoY_Quarterly_US_signal,midas_US-CPU_x_signal,midas_US_CPI_NSA_YoY_Monthly_signal,midas_CN-CPI_YoY_Monthly_signal,midas_US-TPU_signal,midas_CN-EPU_signal,midas_Monthly_HKEPU_Index_signal,midas_CN-TPU_signal,midas_GEPU_ppp_signal,midas_US-EPU-News_Based_Index_signal,midas_US-MPU_Access_World_News_signal,midas_CA-US_signal,midas_CA-CN_signal,midas_US_EMPLOYMENT_RATIO_signal,midas_FER-Growth_Rate-US_signal,midas_FER-Growth_Rate-CN_signal,midas_CN-Currency_supply_M2_millionUSD_signal,midas_US-Currency_supply_M2_millionUSD_signal
2018-09-28,6.875881904510251,3.4221700676654603,169.39758497342962,2.831227450490907,1.9757943846390635,583.3831548593317,265.3777481999817,115.97437159703269,429.9584582791967,191.33841339708192,150.9857621150085,39.91318896181617,-34760.16339306642,1817.0791182617702,79.40173905315564,-0.9160462093967839,-0.12948000066417786,26656732.28451458,14078255.360590426
2018-09-29,6.875881904510251,3.4221700676654603,176.82587784200894,2.8514977835521744,2.050118939197044,724.0069325492437,315.8645046458309,154.0185057518733,528.7648294971328,205.61649879628837,156.63358025223422,48.86487566000481,-37038.99928099865,3638.3872902828175,79.47606360771361,-0.5720097341203565,0.010067008666003097,26392437.964272827,14107363.558866406
2018-09-30,6.875881904510251,3.4221700676654603,163.2496858921267,2.800097234173476,2.1015194885757422,612.1012047827961,283.4319078952626,136.9320375131102,494.64449807421045,195.24293562297916,140.89377926867786,43.41399124395795,-37038.99928099865,3638.3872902828175,79.39896278364557,-0.5661199085698705,-0.10580773449922798,26413640.004711784,14121832.81351651
2018-10-01,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-02,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-03,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-04,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-05,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-06,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-07,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-08,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-09,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-10,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-11,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-12,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-13,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-14,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-15,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-16,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-17,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-18,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-19,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-20,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-21,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-22,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-23,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-24,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-25,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-26,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-27,6.875881904510251,3.4221700676654603,154.04428535670388,2.742764074315348,2.1301860685048064,591.1886828288866,289.82615607593345,127.93609388913207,542.4036278073754,197.70992439750708,141.75719083126077,40.328509642924445,-37038.99928099865,3638.3872902828175,79.4132960736101,-0.638112350477536,-0.17256144330137088,26419991.78229148,14126906.798163954
2018-10-28,6.875881904510251,3.4221700676654603,154.14346184045502,2.749930719297614,2.1301860685048064,586.8863826310734,289.08702977150375,125.32826569021682,535.3644904242727,198.0304059603591,142.31239824494068,40.310870408575134,-37038.99928099865,3638.3872902828175,79.41568495527085,-0.6263388802519886,-0.1697815905266995,26414111.73512308,14124795.026775846
2018-10-29,6.875881904510251,3.4221700676654603,160.93035681326856,2.760210829173354,2.181006844503081,672.4019776939336,327.3316233104136,152.21551766258943,597.8603410785445,208.63482417195658,147.92039487229968,47.06102790847017,-38748.12619694783,5004.368419298602,79.46650573126912,-0.42440488223433387,-0.08991983626839485,26237698.60209229,14141939.82227879
2018-10-30,6.875881904510251,3.4221700676654603,146.65326258740512,2.7061566076766415,2.2350610659997936,554.7188581834399,293.22461882000397,134.2469210242545,561.9784687139615,197.72570183264202,131.3679902975749,41.32872899066747,-38748.12619694783,5004.368419298602,79.38542439902407,-0.4182109808318926,-0.21177688076768691,26259995.246854313,14157156.085630115
2018-10-31,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-01,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-02,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-03,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-04,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-05,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-06,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-07,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-08,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-09,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-10,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-11,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-12,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-13,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
2018-11-14,6.875881904510251,3.4221700676654603,133.6231419473409,2.6320220888483083,2.286461615378492,534.39859324473,308.8869783328672,121.1170133245748,623.3143837582213,205.89568866254257,135.08467828785152,37.897366290215864,-39219.882547313806,6504.471252740415,79.43979125364247,-0.6250438823956082,-0.3844078328370297,26201848.177618198,14166511.982089506
